customer_id,region,acquisition_channel,application_date,verification_status,activation_status,activated_date,age_band,product_type,monthly_transactions,monthly_spend,fraud_flag,fraud_amount,complaint_flag,login_days_30,retention_risk
CUST02017,Northeast,Website,2025-05-11,Verified,Activated,2025-05-13,26-35,Credit Card,21,850.39,0,0.0,0,14,Low
CUST02018,South,Website,2025-06-21,Verified,Activated,2025-06-28,46-60,Credit Card,1,1070.17,0,0.0,0,28,Medium
CUST02019,South,Paid Media,2025-12-04,Dropped,Not Activated,,46-60,Checking Account,0,92.92,0,0.0,0,5,Medium
CUST02020,Northeast,Website,2025-09-02,Verified,Activated,2025-09-07,46-60,Savings Account,28,2940.94,0,0.0,0,15,Medium
CUST02021,West,Website,2025-05-29,Verified,Activated,2025-06-03,36-45,Checking Account,5,1608.85,0,0.0,0,23,Low
CUST02022,Northeast,Mobile App,2025-10-16,Verified,Activated,2025-10-25,18-25,Checking Account,20,3089.18,1,494.14,0,8,High
CUST02023,Midwest,Website,2025-10-06,Verified,Activated,2025-10-12,36-45,Checking Account,7,3259.77,0,0.0,0,18,Medium
CUST02024,South,Branch Referral,2025-06-06,Verified,Activated,2025-06-11,60+,Savings Account,4,4281.39,0,0.0,0,20,Low
CUST02025,West,Mobile App,2025-04-09,Dropped,Not Activated,,26-35,Checking Account,0,83.75,0,0.0,0,1,High
CUST02026,South,Branch Referral,2025-08-13,Dropped,Not Activated,,36-45,Credit Card,2,195.75,0,0.0,0,2,High
CUST02027,Northeast,Mobile App,2025-05-02,Verified,Not Activated,,26-35,Savings Account,2,70.66,0,0.0,0,1,High
CUST02028,Northeast,Branch Referral,2025-05-02,Verified,Activated,2025-05-04,46-60,Credit Card,7,4720.66,0,0.0,0,19,Low
CUST02029,Midwest,Website,2025-05-08,Verified,Activated,2025-05-13,26-35,Checking Account,10,3797.34,0,0.0,0,16,Low
CUST02030,West,Paid Media,2025-03-18,Verified,Activated,2025-03-23,26-35,Savings Account,5,4895.7,0,0.0,0,12,Low
CUST02031,Northeast,Mobile App,2025-01-26,Verified,Not Activated,,26-35,Credit Card,1,18.14,1,1674.98,0,1,Low
CUST02032,Northeast,Mobile App,2025-02-06,Verified,Activated,2025-02-14,46-60,Checking Account,17,3712.66,0,0.0,0,8,Medium
CUST02033,Northeast,Branch Referral,2025-10-23,Verified,Activated,2025-10-31,26-35,Checking Account,16,4515.82,0,0.0,1,21,Low
CUST02034,Midwest,Paid Media,2025-06-09,Verified,Not Activated,,18-25,Savings Account,2,170.23,0,0.0,0,7,High
CUST02035,Midwest,Paid Media,2025-12-02,Verified,Activated,2025-12-12,26-35,Credit Card,12,3831.25,0,0.0,0,13,Medium
CUST02036,Northeast,Website,2025-05-11,Verified,Activated,2025-05-20,46-60,Savings Account,23,538.58,0,0.0,0,12,Low
CUST02037,Northeast,Mobile App,2025-10-27,Verified,Activated,2025-10-28,46-60,Credit Card,4,1183.9,0,0.0,0,25,Medium
CUST02038,Northeast,Paid Media,2025-01-08,Verified,Activated,2025-01-18,18-25,Checking Account,26,3786.06,0,0.0,0,16,Low
CUST02039,South,Website,2025-03-29,Verified,Activated,2025-03-31,26-35,Checking Account,1,4842.09,0,0.0,0,20,High
CUST02040,Northeast,Branch Referral,2025-02-17,Verified,Activated,2025-02-20,26-35,Credit Card,9,3027.51,0,0.0,0,27,Low
CUST02041,South,Website,2025-09-21,Verified,Activated,2025-09-25,36-45,Checking Account,4,952.5,0,0.0,0,16,High
CUST02042,South,Mobile App,2025-08-26,Verified,Not Activated,,18-25,Credit Card,2,232.24,0,0.0,0,5,Medium
CUST02043,West,Website,2025-07-07,Dropped,Not Activated,,46-60,Checking Account,1,39.55,0,0.0,0,6,Low
CUST02044,Northeast,Partner Network,2025-06-25,Verified,Activated,2025-07-01,46-60,Checking Account,16,4392.53,0,0.0,0,18,Low
CUST02045,Midwest,Branch Referral,2025-07-20,Verified,Activated,2025-07-26,36-45,Savings Account,24,4210.09,0,0.0,0,11,Low
CUST02046,Northeast,Paid Media,2025-04-23,Verified,Activated,2025-04-30,26-35,Savings Account,10,2269.66,0,0.0,0,12,Low
CUST02047,West,Mobile App,2025-09-03,Verified,Activated,2025-09-05,18-25,Savings Account,15,4075.18,0,0.0,0,20,Medium
CUST02048,South,Website,2025-07-15,Verified,Not Activated,,36-45,Checking Account,1,8.21,0,0.0,0,1,High
CUST02049,West,Website,2025-06-06,Verified,Activated,2025-06-11,36-45,Checking Account,24,1263.74,0,0.0,0,29,Low
CUST02050,West,Branch Referral,2025-07-05,Verified,Activated,2025-07-13,26-35,Credit Card,14,1013.92,0,0.0,0,25,Low
CUST02051,West,Mobile App,2025-06-15,Verified,Activated,2025-06-22,18-25,Checking Account,29,2818.91,0,0.0,0,20,Low
CUST02052,South,Mobile App,2025-02-11,Verified,Activated,2025-02-19,18-25,Savings Account,11,4510.85,0,0.0,0,13,Medium
CUST02053,Midwest,Website,2025-12-11,Verified,Activated,2025-12-21,60+,Checking Account,29,1334.48,0,0.0,0,23,Medium
CUST02054,Midwest,Paid Media,2025-04-15,Verified,Activated,2025-04-17,46-60,Savings Account,20,4777.06,0,0.0,0,9,Medium
CUST02055,Northeast,Branch Referral,2025-05-08,Dropped,Not Activated,,36-45,Credit Card,3,229.8,0,0.0,0,5,High
CUST02056,West,Mobile App,2025-06-07,Verified,Activated,2025-06-15,46-60,Savings Account,16,4868.54,0,0.0,0,27,High
CUST02057,Northeast,Branch Referral,2025-07-25,Verified,Activated,2025-08-03,46-60,Credit Card,3,848.84,0,0.0,0,15,Low
CUST02058,Northeast,Website,2025-08-20,Verified,Activated,2025-08-22,46-60,Savings Account,21,721.48,0,0.0,0,21,Low
CUST02059,Midwest,Branch Referral,2025-01-30,Verified,Activated,2025-02-03,26-35,Savings Account,3,1489.4,0,0.0,1,28,Medium
CUST02060,South,Mobile App,2025-12-27,Verified,Not Activated,,46-60,Savings Account,3,34.26,0,0.0,0,0,Low
CUST02061,Northeast,Paid Media,2025-05-17,Verified,Not Activated,,36-45,Credit Card,1,157.9,0,0.0,0,0,Medium
CUST02062,South,Paid Media,2025-12-16,Verified,Not Activated,,60+,Credit Card,1,162.34,0,0.0,0,2,High
CUST02063,Midwest,Mobile App,2025-04-12,Verified,Not Activated,,18-25,Checking Account,3,122.86,0,0.0,0,2,Medium
CUST02064,Northeast,Mobile App,2025-01-28,Verified,Not Activated,,36-45,Checking Account,3,201.8,0,0.0,0,7,High
CUST02065,Northeast,Paid Media,2025-05-02,Verified,Not Activated,,46-60,Credit Card,1,176.79,0,0.0,0,1,Low
CUST02066,Northeast,Website,2025-06-18,Verified,Activated,2025-06-20,46-60,Savings Account,4,4253.22,0,0.0,0,18,Low
CUST02067,South,Paid Media,2025-08-25,Dropped,Not Activated,,26-35,Credit Card,1,77.86,0,0.0,0,2,High
CUST02068,West,Mobile App,2025-11-20,Verified,Activated,2025-11-26,18-25,Checking Account,10,3752.68,0,0.0,0,22,Low
CUST02069,South,Website,2025-09-16,Verified,Not Activated,,60+,Credit Card,0,194.29,0,0.0,0,1,High
CUST02070,South,Paid Media,2025-06-25,Verified,Not Activated,,46-60,Credit Card,0,193.42,0,0.0,0,5,Medium
CUST02071,West,Paid Media,2025-01-31,Verified,Activated,2025-02-09,26-35,Checking Account,12,2879.6,0,0.0,0,27,High
CUST02072,Northeast,Website,2025-04-15,Verified,Activated,2025-04-22,26-35,Checking Account,1,2261.13,0,0.0,0,18,Medium
CUST02073,Midwest,Paid Media,2025-09-01,Verified,Not Activated,,18-25,Credit Card,0,36.99,0,0.0,0,0,Medium
CUST02074,West,Mobile App,2025-02-14,Verified,Not Activated,,26-35,Checking Account,0,11.65,0,0.0,0,5,Medium
CUST02075,South,Mobile App,2025-05-18,Verified,Activated,2025-05-26,26-35,Credit Card,7,1608.07,0,0.0,0,16,Medium
CUST02076,South,Paid Media,2025-08-01,Verified,Activated,2025-08-03,60+,Checking Account,15,1670.69,0,0.0,0,8,Medium
CUST02077,South,Branch Referral,2025-08-30,Verified,Activated,2025-09-09,46-60,Checking Account,0,588.13,0,0.0,0,14,Low
CUST02078,South,Mobile App,2025-07-26,Verified,Not Activated,,18-25,Checking Account,1,16.67,0,0.0,0,4,High
CUST02079,South,Mobile App,2025-06-23,Verified,Activated,2025-06-30,26-35,Checking Account,18,631.53,0,0.0,0,11,Medium
CUST02080,Northeast,Paid Media,2025-06-14,Dropped,Not Activated,,36-45,Credit Card,1,94.39,0,0.0,0,0,Medium
CUST02081,West,Mobile App,2025-09-24,Dropped,Not Activated,,26-35,Checking Account,1,180.98,0,0.0,0,5,High
CUST02082,Northeast,Website,2025-12-29,Dropped,Not Activated,,36-45,Credit Card,1,48.77,0,0.0,0,2,High
CUST02083,South,Mobile App,2025-08-21,Verified,Activated,2025-08-22,26-35,Checking Account,29,4261.92,0,0.0,0,24,Low
CUST02084,Northeast,Paid Media,2025-09-23,Verified,Not Activated,,60+,Savings Account,0,108.67,0,0.0,0,6,High
CUST02085,Northeast,Paid Media,2025-07-16,Verified,Activated,2025-07-21,46-60,Checking Account,2,3270.38,0,0.0,0,9,Low
CUST02086,South,Mobile App,2025-12-17,Verified,Not Activated,,26-35,Savings Account,3,67.51,0,0.0,0,0,Low
CUST02087,West,Website,2025-08-03,Verified,Not Activated,,36-45,Credit Card,3,118.26,0,0.0,0,5,Medium
CUST02088,Northeast,Website,2025-09-17,Verified,Not Activated,,26-35,Checking Account,3,94.35,0,0.0,0,4,Medium
CUST02089,Midwest,Website,2025-12-08,Verified,Activated,2025-12-14,18-25,Checking Account,26,638.23,0,0.0,0,19,Low
CUST02090,Northeast,Branch Referral,2025-01-26,Verified,Activated,2025-02-03,18-25,Checking Account,3,3558.28,0,0.0,0,24,High
CUST02091,Midwest,Branch Referral,2025-03-08,Verified,Not Activated,,60+,Savings Account,0,90.23,0,0.0,0,1,High
CUST02092,Northeast,Partner Network,2025-12-22,Verified,Not Activated,,18-25,Savings Account,3,44.75,0,0.0,0,1,Medium
CUST02093,Northeast,Website,2025-05-12,Verified,Activated,2025-05-18,36-45,Savings Account,5,1843.13,0,0.0,0,11,Medium
CUST02094,West,Partner Network,2025-06-03,Verified,Activated,2025-06-13,26-35,Checking Account,27,1576.49,0,0.0,0,9,Medium
CUST02095,West,Branch Referral,2025-03-04,Verified,Not Activated,,26-35,Savings Account,0,57.55,0,0.0,0,0,Low
CUST02096,Midwest,Website,2025-10-19,Verified,Activated,2025-10-21,60+,Savings Account,22,734.89,0,0.0,0,17,Low
CUST02097,Northeast,Partner Network,2025-03-11,Verified,Activated,2025-03-15,18-25,Savings Account,2,3375.14,1,2930.23,0,24,Medium
CUST02098,Northeast,Website,2025-04-01,Verified,Not Activated,,46-60,Checking Account,0,230.34,0,0.0,0,0,High
CUST02099,Midwest,Partner Network,2025-12-05,Verified,Activated,2025-12-07,46-60,Credit Card,25,3274.43,0,0.0,0,13,Medium
CUST02100,South,Website,2025-07-14,Verified,Activated,2025-07-18,26-35,Savings Account,13,3724.34,0,0.0,0,22,Medium
CUST02101,Midwest,Partner Network,2025-09-27,Dropped,Not Activated,,26-35,Savings Account,0,208.08,0,0.0,0,2,High
CUST02102,Northeast,Mobile App,2025-09-13,Verified,Not Activated,,46-60,Savings Account,3,155.44,1,3279.29,0,2,High
CUST02103,Northeast,Mobile App,2025-07-07,Verified,Activated,2025-07-10,18-25,Credit Card,18,1383.39,0,0.0,0,19,Low
CUST02104,South,Website,2025-05-16,Verified,Activated,2025-05-21,36-45,Checking Account,0,133.97,0,0.0,0,9,Low
CUST02105,South,Mobile App,2025-01-30,Verified,Not Activated,,18-25,Checking Account,3,114.26,1,2991.07,0,5,High
CUST02106,South,Paid Media,2025-07-20,Verified,Activated,2025-07-23,46-60,Checking Account,0,1857.09,0,0.0,1,25,High
CUST02107,Northeast,Mobile App,2025-06-21,Verified,Activated,2025-06-29,26-35,Credit Card,18,889.6,0,0.0,0,26,Low
CUST02108,Midwest,Branch Referral,2025-01-10,Verified,Activated,2025-01-14,36-45,Checking Account,27,4138.65,0,0.0,0,10,High
CUST02109,Midwest,Website,2025-04-23,Verified,Activated,2025-04-25,36-45,Credit Card,23,1755.42,0,0.0,0,19,High
CUST02110,South,Branch Referral,2025-07-06,Verified,Not Activated,,18-25,Credit Card,1,98.32,1,665.76,1,5,Medium
CUST02111,Northeast,Branch Referral,2025-03-28,Verified,Activated,2025-04-03,60+,Credit Card,10,2566.2,0,0.0,0,20,Medium
CUST02112,Northeast,Mobile App,2025-06-27,Verified,Activated,2025-07-04,18-25,Credit Card,9,686.15,0,0.0,0,23,High
CUST02113,South,Website,2025-08-07,Verified,Not Activated,,36-45,Checking Account,1,71.03,0,0.0,0,7,High
CUST02114,Midwest,Mobile App,2025-01-12,Dropped,Not Activated,,36-45,Checking Account,3,32.62,0,0.0,0,0,Medium
CUST02115,West,Mobile App,2025-07-02,Verified,Activated,2025-07-04,46-60,Checking Account,10,2555.38,1,120.96,0,29,Low
CUST02116,Northeast,Mobile App,2025-05-09,Verified,Activated,2025-05-18,60+,Credit Card,26,2694.56,0,0.0,0,23,High
CUST02117,Northeast,Website,2025-12-22,Verified,Activated,2025-12-24,36-45,Savings Account,5,670.48,0,0.0,0,16,Low
CUST02118,South,Paid Media,2025-10-29,Verified,Not Activated,,46-60,Checking Account,0,52.83,0,0.0,0,3,High
CUST02119,Northeast,Paid Media,2025-01-02,Verified,Activated,2025-01-09,36-45,Credit Card,24,2584.76,0,0.0,0,19,Low
CUST02120,South,Paid Media,2025-03-21,Verified,Not Activated,,26-35,Credit Card,1,135.13,0,0.0,0,2,Medium
CUST02121,South,Mobile App,2025-11-13,Verified,Not Activated,,18-25,Savings Account,1,226.18,0,0.0,0,0,High
CUST02122,South,Paid Media,2025-02-05,Verified,Activated,2025-02-12,60+,Savings Account,25,2664.9,0,0.0,0,27,Medium
CUST02123,Midwest,Website,2025-10-16,Verified,Activated,2025-10-20,36-45,Credit Card,6,2338.96,0,0.0,0,28,Low
CUST02124,Midwest,Mobile App,2025-04-10,Verified,Activated,2025-04-13,18-25,Checking Account,1,4089.3,0,0.0,0,14,Low
CUST02125,West,Website,2025-11-12,Verified,Activated,2025-11-20,36-45,Credit Card,3,2121.99,0,0.0,0,14,Medium
CUST02126,South,Mobile App,2025-01-14,Verified,Activated,2025-01-17,26-35,Savings Account,1,1539.83,0,0.0,0,12,Medium
CUST02127,West,Mobile App,2025-03-07,Verified,Not Activated,,18-25,Savings Account,1,135.11,0,0.0,0,6,Medium
CUST02128,Northeast,Paid Media,2025-09-08,Verified,Activated,2025-09-10,36-45,Checking Account,18,4089.16,0,0.0,0,16,Low
CUST02129,Midwest,Website,2025-04-13,Verified,Activated,2025-04-23,18-25,Savings Account,17,893.74,0,0.0,0,13,Low
CUST02130,West,Partner Network,2025-02-03,Dropped,Not Activated,,36-45,Checking Account,0,227.02,0,0.0,0,6,Medium
CUST02131,South,Paid Media,2025-07-17,Dropped,Not Activated,,36-45,Savings Account,1,49.67,0,0.0,0,5,High
CUST02132,West,Mobile App,2025-08-31,Verified,Not Activated,,60+,Credit Card,3,109.61,0,0.0,0,4,Low
CUST02133,South,Website,2025-01-12,Verified,Not Activated,,18-25,Savings Account,1,194.41,0,0.0,0,3,High
CUST02134,West,Mobile App,2025-08-04,Verified,Not Activated,,26-35,Credit Card,2,207.35,0,0.0,0,2,High
CUST02135,West,Mobile App,2025-09-29,Verified,Activated,2025-09-30,26-35,Savings Account,24,231.11,0,0.0,0,11,Low
CUST02136,South,Paid Media,2025-12-14,Verified,Activated,2025-12-23,18-25,Checking Account,14,3234.08,0,0.0,0,27,Low
CUST02137,South,Paid Media,2025-01-15,Dropped,Not Activated,,46-60,Checking Account,1,79.83,1,2247.47,0,5,Medium
CUST02138,West,Mobile App,2025-11-21,Verified,Activated,2025-11-24,46-60,Credit Card,21,3301.12,0,0.0,0,26,Low
CUST02139,West,Website,2025-01-26,Verified,Not Activated,,26-35,Credit Card,2,22.11,0,0.0,0,2,High
CUST02140,Northeast,Mobile App,2025-05-09,Verified,Activated,2025-05-14,36-45,Savings Account,28,2519.82,0,0.0,0,25,Medium
CUST02141,Midwest,Website,2025-02-02,Verified,Activated,2025-02-06,26-35,Credit Card,2,3610.52,0,0.0,0,29,Medium
CUST02142,South,Partner Network,2025-06-07,Dropped,Not Activated,,26-35,Credit Card,3,29.15,0,0.0,0,0,High
CUST02143,West,Website,2025-05-16,Verified,Activated,2025-05-20,60+,Savings Account,10,3408.93,0,0.0,0,9,High
CUST02144,West,Paid Media,2025-03-05,Verified,Activated,2025-03-12,18-25,Checking Account,1,2016.6,0,0.0,0,19,Medium
CUST02145,West,Website,2025-12-11,Verified,Not Activated,,36-45,Checking Account,1,231.89,0,0.0,0,4,High
CUST02146,West,Paid Media,2025-06-09,Verified,Activated,2025-06-10,46-60,Credit Card,12,3355.03,0,0.0,0,15,Low
CUST02147,Northeast,Mobile App,2025-07-04,Verified,Activated,2025-07-12,26-35,Checking Account,10,1248.07,0,0.0,0,19,High
CUST02148,Northeast,Website,2025-09-30,Verified,Activated,2025-10-05,36-45,Savings Account,17,1857.82,0,0.0,0,24,Low
CUST02149,Northeast,Website,2025-11-03,Verified,Activated,2025-11-09,18-25,Savings Account,0,3428.92,0,0.0,0,26,High
CUST02150,Northeast,Paid Media,2025-07-25,Verified,Activated,2025-07-29,60+,Savings Account,29,3386.38,0,0.0,0,12,Low
CUST02151,Northeast,Mobile App,2025-11-24,Verified,Activated,2025-12-02,18-25,Credit Card,3,2657.92,0,0.0,1,8,Low
CUST02152,Northeast,Mobile App,2025-02-22,Verified,Activated,2025-02-26,18-25,Checking Account,22,3421.67,0,0.0,0,13,Low
CUST02153,Northeast,Partner Network,2025-01-01,Dropped,Not Activated,,46-60,Checking Account,1,218.97,0,0.0,0,3,High
CUST02154,South,Website,2025-01-31,Verified,Activated,2025-02-10,26-35,Credit Card,3,1636.0,0,0.0,0,12,Medium
CUST02155,Northeast,Paid Media,2025-03-15,Verified,Activated,2025-03-17,36-45,Checking Account,20,2925.98,0,0.0,0,28,Low
CUST02156,Northeast,Paid Media,2025-07-03,Verified,Activated,2025-07-04,26-35,Savings Account,20,4338.55,0,0.0,0,18,Low
CUST02157,Northeast,Branch Referral,2025-09-23,Verified,Activated,2025-09-25,46-60,Checking Account,10,1245.77,0,0.0,1,8,Medium
CUST02158,South,Paid Media,2025-05-24,Verified,Activated,2025-05-30,18-25,Savings Account,12,1778.17,0,0.0,0,14,Low
CUST02159,Northeast,Mobile App,2025-06-10,Verified,Not Activated,,26-35,Credit Card,1,95.74,0,0.0,0,4,High
CUST02160,West,Branch Referral,2025-08-28,Verified,Activated,2025-09-03,36-45,Savings Account,27,118.73,0,0.0,0,18,Medium
CUST02161,South,Website,2025-02-25,Verified,Activated,2025-03-03,18-25,Checking Account,26,3502.85,0,0.0,0,20,Medium
CUST02162,South,Website,2025-01-12,Dropped,Not Activated,,46-60,Checking Account,0,197.39,0,0.0,0,3,High
CUST02163,West,Website,2025-02-18,Verified,Activated,2025-02-28,36-45,Credit Card,12,1189.66,0,0.0,0,23,Low
CUST02164,South,Mobile App,2025-02-07,Dropped,Not Activated,,18-25,Checking Account,1,203.03,0,0.0,0,1,High
CUST02165,Northeast,Website,2025-07-08,Verified,Activated,2025-07-10,36-45,Checking Account,13,3020.28,0,0.0,0,10,Low
CUST02166,South,Paid Media,2025-07-03,Verified,Not Activated,,26-35,Savings Account,3,106.86,0,0.0,0,0,Medium
CUST02167,South,Paid Media,2025-08-13,Verified,Not Activated,,26-35,Credit Card,3,211.14,0,0.0,0,0,Low
CUST02168,West,Mobile App,2025-12-24,Verified,Activated,2026-01-03,60+,Checking Account,9,1532.79,1,2093.53,0,15,Low
CUST02169,West,Paid Media,2025-03-23,Verified,Activated,2025-03-28,60+,Checking Account,11,4385.62,0,0.0,0,18,Medium
CUST02170,South,Paid Media,2025-12-17,Verified,Activated,2025-12-23,18-25,Checking Account,3,4916.71,1,207.56,0,25,High
CUST02171,Northeast,Website,2025-11-05,Verified,Activated,2025-11-09,36-45,Checking Account,17,273.49,0,0.0,0,17,Medium
CUST02172,South,Paid Media,2025-10-30,Verified,Not Activated,,26-35,Savings Account,0,95.53,0,0.0,0,6,Low
CUST02173,West,Website,2025-05-26,Verified,Activated,2025-05-29,46-60,Checking Account,22,696.17,0,0.0,0,10,Medium
CUST02174,West,Mobile App,2025-10-31,Verified,Activated,2025-11-09,18-25,Checking Account,11,3484.43,0,0.0,1,17,High
CUST02175,West,Branch Referral,2025-11-12,Verified,Not Activated,,26-35,Savings Account,0,56.36,0,0.0,0,0,Medium
CUST02176,South,Paid Media,2025-12-28,Verified,Activated,2026-01-05,18-25,Savings Account,24,1436.54,0,0.0,0,19,Low
CUST02177,Northeast,Partner Network,2025-10-12,Dropped,Not Activated,,36-45,Checking Account,3,163.67,0,0.0,0,6,High
CUST02178,West,Paid Media,2025-03-27,Verified,Activated,2025-03-28,60+,Checking Account,27,3373.74,0,0.0,0,29,Low
CUST02179,West,Website,2025-03-17,Verified,Activated,2025-03-20,36-45,Checking Account,18,3992.74,0,0.0,0,21,Low
CUST02180,Northeast,Branch Referral,2025-06-11,Verified,Not Activated,,26-35,Checking Account,3,53.2,0,0.0,0,2,High
CUST02181,South,Partner Network,2025-09-23,Verified,Activated,2025-10-01,26-35,Checking Account,20,2666.68,0,0.0,0,8,Medium
CUST02182,South,Paid Media,2025-05-08,Verified,Activated,2025-05-11,46-60,Savings Account,24,4849.94,0,0.0,0,15,Medium
CUST02183,West,Website,2025-04-16,Verified,Activated,2025-04-20,36-45,Savings Account,19,759.55,0,0.0,0,11,Low
CUST02184,West,Branch Referral,2025-06-06,Verified,Not Activated,,26-35,Credit Card,1,65.7,0,0.0,0,0,Medium
CUST02185,Northeast,Branch Referral,2025-03-13,Verified,Activated,2025-03-23,46-60,Credit Card,27,4033.41,0,0.0,0,26,Low
CUST02186,West,Partner Network,2025-06-17,Verified,Not Activated,,60+,Savings Account,0,242.29,0,0.0,0,4,High
CUST02187,South,Mobile App,2025-02-05,Verified,Activated,2025-02-14,26-35,Checking Account,4,1080.12,0,0.0,0,14,Low
CUST02188,South,Branch Referral,2025-10-10,Verified,Activated,2025-10-17,18-25,Savings Account,26,1256.66,0,0.0,0,27,High
CUST02189,Midwest,Mobile App,2025-09-29,Verified,Activated,2025-10-04,18-25,Checking Account,3,731.01,0,0.0,0,27,Medium
CUST02190,Midwest,Paid Media,2025-11-30,Verified,Activated,2025-12-05,26-35,Credit Card,9,681.24,0,0.0,0,15,Low
CUST02191,Northeast,Mobile App,2025-04-27,Verified,Activated,2025-05-04,46-60,Checking Account,9,4937.99,0,0.0,0,24,Low
CUST02192,Midwest,Paid Media,2025-01-21,Verified,Not Activated,,26-35,Credit Card,0,114.7,0,0.0,0,7,Medium
CUST02193,Northeast,Website,2025-04-10,Dropped,Not Activated,,36-45,Savings Account,1,241.34,0,0.0,0,3,High
CUST02194,South,Mobile App,2025-08-10,Dropped,Not Activated,,36-45,Credit Card,0,191.5,0,0.0,0,2,High
CUST02195,Northeast,Branch Referral,2025-11-07,Verified,Activated,2025-11-13,36-45,Savings Account,19,656.05,0,0.0,0,29,Low
CUST02196,Northeast,Website,2025-10-16,Verified,Not Activated,,46-60,Credit Card,3,240.52,0,0.0,0,7,Medium
CUST02197,Midwest,Mobile App,2025-05-14,Verified,Activated,2025-05-24,18-25,Checking Account,2,2855.95,0,0.0,0,28,Low
